"","a_unit_id","year","n_pell_totu","pct_pell_fstu","avg_pell_ft_fst","is_on","os_on","is_off","os_off","n_tot_uenroll","n_tot_fstu","pct_AIoAN","pct_AoNHoPI","pct_Asian","pct_NHoPI","pct_BoAA","pct_HoLAT","pct_wht","pct_unkn","pct_multi","pct_fem","incr.in.pell.represent.1yr","pct.incr_pell.represent.1yr","incr.in.pell.represent.2yr","pct.incr.pell.represent.2yr","incr.is.off.1yr","pct.incr.is.off.1yr","incr.is.off.2yr","pct.incr.is.off.2yr","incr.is.on.1yr","pct.incr.is.on.1yr","incr.is.on.2yr","pct.incr.is.on.2yr","incr.os.off.1yr","pct.incr.os.off.1yr","incr.os.off.2yr","pct.incr.os.off.2yr","incr.os.on.1yr","pct.incr.os.on.1yr","incr.os.on.2yr","pct.incr.os.on.2yr","incr.retention.1yr","pct.incr.ret.1yr","incr.retention.2yr","pct.incr.ret.2yr","ft_ret_rate"
"3640",147828,2014,1118,34,3968,42990,42990,43586,43586,3521,780,0,4,3,0,10,6,77,0,1,68,-4,-10.5263157894737,-2,-5.55555555555556,1500,3.56413058974481,3758,9.4355729637441,1500,3.61532899493854,3300,8.31443688586546,1500,3.56413058974481,3758,9.4355729637441,1500,3.61532899493854,3300,8.31443688586546,1,1.36986301369863,-42,-55.2631578947368,77
"3641",145707,2014,509,56,4635,29533,36267,16986,18977,1398,220,0,1,1,0,1,1,95,0,1,62,2,3.7037037037037,2,3.7037037037037,206,1.22765196662694,718,4.41357265797885,213.5,0.728184314193625,643,2.22568362755279,259,1.38369483919222,658,3.59189912113107,888,2.50996353769185,1722,4.98480243161094,-9,-15.5172413793103,-4,-6.66666666666667,59
"3642",194222,2014,4448,62,4735,17692,21992,17692,21992,12271,2437,1,3,3,0,12,5,56,19,3,52,0,0,13,26.530612244898,128,0.728763379640173,-224,-1.25027908015182,128,0.728763379640173,-224,-1.25027908015182,256,1.17776959882223,26,0.118364745515797,256,1.17776959882223,26,0.118364745515797,-1,-1.78571428571429,9,16.9811320754717,57
"3643",207582,2014,1291,39,4658,38657,38657,38657,38657,2947,403,3,2,2,0,16,8,48,10,4,56,-6,-13.3333333333333,2,5.40540540540541,1707,4.61975642760487,2997,8.40437464946719,1707,4.61975642760487,2997,8.40437464946719,1707,4.61975642760487,2997,8.40437464946719,1707,4.61975642760487,2997,8.40437464946719,-1,-1.25,-41,-51.25,80
"3644",120342,2014,5737,42,4631,29533,36267,23728,29128,21775,3958,0,20,20,0,2,34,34,2,4,48,4,10.5263157894737,5,13.5135135135135,2520,11.8823085628065,2518,11.8717586044319,213.5,0.728184314193625,643,2.22568362755279,2784,10.5678712420285,2782,10.5594777195779,888,2.50996353769185,1722,4.98480243161094,1,1.2987012987013,-36,-46.1538461538462,76
"3645",194240,2014,2070,46,4169,29533,36267,16318,20718,6951,1413,0,3,3,0,11,25,54,5,2,58,-2,-4.16666666666667,2,4.54545454545455,0,0,454,2.8618255168936,213.5,0.728184314193625,643,2.22568362755279,0,0,754,3.77679823682629,888,2.50996353769185,1722,4.98480243161094,-4,-6.89655172413793,-14,-23.3333333333333,64
"3646",218487,2014,1702,70,4945,29533,36267,14839,16615,3060,533,1,1,1,0,55,1,39,2,0,61,-8,-10.2564102564103,-6,-7.89473684210526,144,0.979925144607009,1082,7.86508686486879,213.5,0.728184314193625,643,2.22568362755279,144,0.874263857689272,1034,6.63628778640652,888,2.50996353769185,1722,4.98480243161094,-3,-5.66037735849057,20,40,54
"3647",209506,2014,1351,39,4431,22430,37655,21255,36480,4205,359,1,6,5,1,1,8,73,4,5,46,2,5.40540540540541,-1,-2.5,1059,5.24361259655377,2025,10.5304212168487,1267,5.98686386618154,2413,12.0547534595594,2644,7.81416243054735,2914,8.68140380146577,2852,8.19469585955234,3302,9.61196984251739,-5,-6.84931506849315,-30,-43.4782608695652,73
"3648",209542,2014,7210,29,4575,24593,41765,24593,41765,23903,3751,1,7,7,0,1,7,64,3,6,46,0,0,-2,-6.45161290322581,1151,4.90999061513523,1857,8.16766361717101,1034,4.38898085657286,1368,5.89020452099031,3131,8.10426049593622,4845,13.1229685807151,3014,7.7778637970633,4356,11.644256729664,-1,-1.23456790123457,-54,-65.0602409638554,84
"3649",127778,2014,594,52,4964,16653,19610,19405,22362,1434,274,1,1,1,0,3,27,58,4,3,59,3,6.12244897959184,-8,-13.3333333333333,173,0.899542429284526,471,2.48758846519489,537,3.33209233060313,913,5.8005082592122,11,0.0492148002326518,107,0.480790833520557,375,1.94957109435924,549,2.88022664078485,1,2.17391304347826,-2,-3.7037037037037,52
"3650",120403,2014,467,34,4470,56490,56490,56490,56490,1093,238,1,29,28,0,4,10,24,4,6,67,-6,-15,-15,-30.6122448979592,1060,1.91232184737507,2190,4.03314917127072,1060,1.91232184737507,2190,4.03314917127072,1060,1.91232184737507,2190,4.03314917127072,1060,1.91232184737507,2190,4.03314917127072,-4,-5.12820512820513,-43,-55.8441558441558,79
"3651",204936,2014,460,19,4302,44794,44794,44276,44276,2342,563,0,2,2,0,5,1,72,15,2,63,-8,-29.6296296296296,-13,-40.625,-96,-0.216352654827369,998,2.30602153519109,518,1.16993405004969,1846,4.2982211045916,-96,-0.216352654827369,998,2.30602153519109,518,1.16993405004969,1846,4.2982211045916,0,0,-57,-75,78
"3652",107512,2014,413,29,4205,33790,33790,34990,34990,1501,420,1,1,1,0,9,4,83,0,0,51,-2,-6.45161290322581,0,0,2120,6.44965013690295,3450,10.9384908053266,1180,3.61852192578963,2270,7.20177664974619,2120,6.44965013690295,3450,10.9384908053266,1180,3.61852192578963,2270,7.20177664974619,0,0,-47,-61.8421052631579,76
"3653",227331,2014,927,64,4946,37233,37233,37233,37233,1595,357,1,1,1,0,13,59,21,4,1,73,-4,-5.88235294117647,-3,-4.47761194029851,155,0.418037650358703,1179,3.27009485771343,155,0.418037650358703,1179,3.27009485771343,155,0.418037650358703,1179,3.27009485771343,155,0.418037650358703,1179,3.27009485771343,4,6.77966101694915,4,6.66666666666667,63
"3654",204945,2014,4904,59,4023,29533,36267,12173,15845,12561,1745,0,1,1,0,12,7,72,3,2,51,-1,-1.66666666666667,-3,-4.83870967741935,-349,-2.78709471330458,-234,-1.88603207866527,213.5,0.728184314193625,643,2.22568362755279,109,0.692679206914082,305,1.96267696267696,888,2.50996353769185,1722,4.98480243161094,-4,-9.09090909090909,14,31.1111111111111,48
"3655",247940,2014,1836,66,3697,29533,36267,14449,23281,4156,671,0,1,1,0,4,2,90,2,2,59,-1,-1.49253731343284,-2,-2.94117647058824,168,1.17638820810868,264,1.86112090236165,213.5,0.728184314193625,643,2.22568362755279,360,1.57061210243881,696,3.08169138808944,888,2.50996353769185,1722,4.98480243161094,-1,-1.69491525423729,7,11.864406779661,54
"3656",120421,2014,2459,71,4558,29533,36267,18776,24438,7148,1161,0,6,5,0,3,72,16,1,3,53,4,5.97014925373134,1,1.42857142857143,243,1.31117466141477,662,3.65463177652644,213.5,0.728184314193625,643,2.22568362755279,243,1.00433973961562,612,2.56862251322085,888,2.50996353769185,1722,4.98480243161094,-3,-4.16666666666667,5,7.57575757575758,73
"3657",107549,2014,843,84,4341,29533,36267,15635,17987,1326,222,0,0,0,0,1,1,97,0,0,72,-6,-6.66666666666667,-3,-3.44827586206897,266,1.73075671806884,422,2.77394333793466,213.5,0.728184314193625,643,2.22568362755279,266,1.50104395914452,422,2.4025049814973,888,2.50996353769185,1722,4.98480243161094,-14,-28,44,110,46
"3658",177472,2014,7642,58,4207,29533,36267,15773,16913,14396,3123,1,2,2,0,3,4,86,2,3,58,-3,-4.91803278688525,-7,-10.7692307692308,348,2.25607779578606,600,3.95439267119225,213.5,0.728184314193625,643,2.22568362755279,504,3.07148516058261,840,5.22615566477944,888,2.50996353769185,1722,4.98480243161094,-1,-1.69491525423729,0,0,60
"3659",194310,2014,2642,34,4675,58415,58415,61111,61111,8694,2033,0,9,9,0,11,12,47,4,3,61,-3,-8.10810810810811,-8,-19.047619047619,2016,3.41145612996023,2039,3.45171993499458,1416,2.48425410972122,4097,7.54261938952097,2016,3.41145612996023,2039,3.45171993499458,1416,2.48425410972122,4097,7.54261938952097,-2,-2.56410256410256,-40,-54.0540540540541,76
"3660",236230,2014,944,33,4054,50258,50258,50930,50930,2926,574,1,7,7,1,3,8,67,2,7,63,3,10,4,13.7931034482759,1974,4.03219217256312,4200,8.9878022683501,1950,4.03659849300323,4140,8.97697211500932,1974,4.03219217256312,4200,8.9878022683501,1950,4.03659849300323,4140,8.97697211500932,1,1.21951219512195,-50,-60.2409638554217,82
"3661",120865,2014,765,42,4620,40521,40521,45519,45519,1640,326,0,20,18,2,8,27,28,7,7,56,-4,-8.69565217391304,-8,-16,894,2.00336134453782,1977,4.54044370952184,669,1.67871123155676,1773,4.57572003716321,894,2.00336134453782,1977,4.54044370952184,669,1.67871123155676,1773,4.57572003716321,-7,-9.33333333333333,-36,-46.1538461538462,79
"3662",209612,2014,599,32,4328,52296,52296,52296,52296,1840,459,1,15,14,2,2,8,57,6,7,63,-2,-5.88235294117647,3,10.3448275862069,1810,3.5851523194549,4374,9.12733191436084,1810,3.5851523194549,4374,9.12733191436084,1810,3.5851523194549,4374,9.12733191436084,1810,3.5851523194549,4374,9.12733191436084,3,4,-50,-60.9756097560976,81
"3663",136330,2014,1018,33,4451,40294,40294,40294,40294,3021,524,0,3,3,0,13,17,59,1,3,65,2,6.45161290322581,-2,-5.71428571428571,992,2.52404457788408,2314,6.0926803580832,992,2.52404457788408,2314,6.0926803580832,992,2.52404457788408,2314,6.0926803580832,992,2.52404457788408,2314,6.0926803580832,-5,-6.94444444444444,-35,-51.4705882352941,74
"3664",246354,2014,2735,69,4524,29533,36267,21087,26277,8376,1379,0,1,1,0,3,69,21,3,2,61,5,7.8125,8,13.1147540983607,341,1.64369034994698,3248,18.2072986153932,213.5,0.728184314193625,643,2.22568362755279,209,0.801749271137026,3116,13.453650533224,888,2.50996353769185,1722,4.98480243161094,-5,-8.92857142857143,15,27.7777777777778,62
"3665",120953,2014,290,51,3564,29533,36267,20665,26741,3446,573,1,6,5,0,13,37,37,4,2,25,-23,-31.0810810810811,-12,-19.047619047619,3429,19.8944070550012,3945,23.5944976076555,213.5,0.728184314193625,643,2.22568362755279,9505,55.1462056161522,10021,59.9342105263158,888,2.50996353769185,1722,4.98480243161094,1,1.96078431372549,-6,-10.5263157894737,53
"3666",120971,2014,4031,36,4475,29533,36267,18168,22480,24914,4048,1,7,7,1,3,38,42,3,4,45,-1,-2.7027027027027,3,9.09090909090909,1202,7.08475775079571,52,0.287039081474939,213.5,0.728184314193625,643,2.22568362755279,1370,6.48981525343439,468,2.12611302925677,888,2.50996353769185,1722,4.98480243161094,-1,-1.51515151515152,-36,-50,71
"3667",227386,2014,1149,55,4718,15805,16549,16848,17592,2564,431,0,0,0,0,21,10,64,0,1,66,39,243.75,33,150,385,2.33857741602381,740,4.59399056369506,-118,-0.741066381963198,155,0.990415335463259,409,2.38025955886632,812,4.83909415971394,-94,-0.564802018866791,227,1.39076093615978,1,2.56410256410256,10,22.2222222222222,48
"3668",364016,2014,2069,38,4249,29533,36267,15242,21026,8909,1198,2,3,3,0,3,17,60,14,2,56,-5,-11.6279069767442,1,2.7027027027027,-262,-1.68988648090815,-272,-1.75325512440376,213.5,0.728184314193625,643,2.22568362755279,-262,-1.23074032318677,-272,-1.27711522208658,888,2.50996353769185,1722,4.98480243161094,0,0,-26,-40.625,65
"3669",227401,2014,2065,69,4955,14138,15266,17093,18221,5086,1027,2,1,1,0,11,12,72,0,1,60,-2,-2.8169014084507,-5,-6.75675675675676,263,1.56268568033274,335,1.99904523212794,207,1.48589476706626,279,2.01313226062486,263,1.46452834391358,335,1.8729732751873,207,1.37459326648516,279,1.86161339827851,3,5.45454545454545,17,32.6923076923077,55
"3670",178721,2014,4033,50,4502,24550,24550,22970,22970,9892,176,1,3,2,0,19,12,61,0,3,48,0,0,3,6.38297872340426,474,2.10704125177809,1382,6.40170465073189,1302,5.60048176187199,2392,10.7951981225742,474,2.10704125177809,1382,6.40170465073189,1302,5.60048176187199,2392,10.7951981225742,-4,-5.97014925373134,-11,-18.0327868852459,75
"3671",147916,2014,2504,43,4297,29533,36267,19555,24355,8443,1100,0,4,4,0,15,6,60,13,1,51,-4,-8.51063829787234,-10,-18.8679245283019,1250,6.82873531821907,2240,12.936760034652,213.5,0.728184314193625,643,2.22568362755279,1550,6.79675509756632,1550,6.79675509756632,888,2.50996353769185,1722,4.98480243161094,5,8.33333333333333,-16,-27.1186440677966,61
"3672",121044,2014,7584,52,4732,29533,36267,17710,22726,26611,5144,0,23,23,0,5,49,9,1,9,52,11,26.8292682926829,8,18.1818181818182,0,0,44,0.24906600249066,213.5,0.728184314193625,643,2.22568362755279,0,0,-292,-1.26857242158311,888,2.50996353769185,1722,4.98480243161094,16,20.253164556962,-28,-35,61
"3673",186034,2014,5380,77,4549,29533,36267,20021,22781,8968,1360,0,6,5,0,15,52,19,7,1,60,7,10,12,18.4615384615385,612,3.15317636148179,1949,10.7846392208942,213.5,0.728184314193625,643,2.22568362755279,207,0.916984141047223,1634,7.72686433063792,888,2.50996353769185,1722,4.98480243161094,7,10.6060606060606,10,14.9253731343284,65
"3674",233019,2014,1393,69,4360,29533,36267,16368,22208,2853,485,0,0,0,0,24,5,68,0,2,59,20,40.8163265306122,-1,-1.42857142857143,558,3.52941176470588,605,3.83810188415911,213.5,0.728184314193625,643,2.22568362755279,560,2.58684405025868,682,3.16826163709003,888,2.50996353769185,1722,4.98480243161094,1,1.78571428571429,9,15,61
"3675",233037,2014,507,63,4032,29533,36267,15577,21415,1259,152,1,1,1,0,35,3,56,1,3,65,-15,-19.2307692307692,-18,-22.2222222222222,-453,-2.82595134123518,-335,-2.10532931121166,213.5,0.728184314193625,643,2.22568362755279,-453,-2.07152002926651,-260,-1.19953863898501,888,2.50996353769185,1722,4.98480243161094,-12,-23.0769230769231,21,50,48
"3676",176239,2014,2386,68,4618,8105,10503,7055,9453,4529,1399,0,1,1,0,27,2,68,2,0,63,2,3.03030303030303,17,33.3333333333333,475,7.21884498480243,675,10.5799373040752,325,4.17737789203085,725,9.82384823848238,475,5.2907106259746,675,7.68967874231032,325,3.1931617213598,725,7.4146042135406,-10,-20.4081632653061,21,44.6808510638298,60
"3677",214883,2014,1105,88,4410,29533,36267,23190,23190,1771,116,0,2,2,0,67,7,19,2,1,72,-4,-4.34782608695652,23,35.3846153846154,-3240,-12.2587968217934,-2700,-10.4287369640788,213.5,0.728184314193625,643,2.22568362755279,-3240,-12.2587968217934,-2700,-10.4287369640788,888,2.50996353769185,1722,4.98480243161094,-63,-126,88,Inf,100
"3678",221643,2014,3525,52,4123,29533,36267,15868,26932,10099,2143,0,2,2,0,6,3,83,0,3,53,-2,-3.7037037037037,-3,-5.45454545454545,-1692,-9.63553530751708,-2990,-15.855339908792,213.5,0.728184314193625,643,2.22568362755279,-1068,-3.81428571428571,-2054,-7.08617953494791,888,2.50996353769185,1722,4.98480243161094,2,3.50877192982456,-5,-8.7719298245614,56
"3679",442356,2014,441,33,3551,29533,36267,38231,38231,1447,229,0,4,3,0,5,6,81,4,1,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3680",366252,2014,2271,42,3887,30662,37142,29862,36342,5623,1287,0,1,1,0,3,3,86,3,2,36,0,0,1,2.4390243902439,592,2.02254868466006,1822,6.49786019971469,469,1.553340178187,1382,4.71994535519126,832,2.3430019712757,4672,14.7521313545943,709,1.94603793264348,4232,12.8593132786387,-3,-4.54545454545455,-25,-37.3134328358209,76
"3681",414911,2014,748,62,3765,10046,12398,10046,12398,2470,289,0,1,1,0,3,2,89,3,2,61,-8,-11.4285714285714,-13,-17.3333333333333,-2614,-20.6477093206951,-2534,-20.1430842607313,-19273.5,-65.7361141902147,-18844,-65.226722049152,-3232,-20.6781829814459,-3112,-20.0644745325596,-22981,-64.9566126798383,-22147,-64.1105804023737,-11,-20.3703703703704,16,34.7826086956522,56
"3682",214777,2014,6524,13,4117,34598,47548,34598,47548,40541,8183,0,6,6,0,4,5,67,2,2,46,0,0,-1,-7.14285714285714,1006,2.99476065729936,13248,62.0515222482436,1006,2.99476065729936,2744,8.61430275632574,1382,2.99354503314127,19330,68.5023743709689,1382,2.99354503314127,3392,7.68185524051091,0,0,-79,-85.8695652173913,93
"3683",214801,2014,1611,45,4541,29533,36267,31038,37874,3947,896,0,16,16,0,12,9,49,8,2,53,-5,-10,-6,-11.7647058823529,830,2.74761652542373,2272,7.89821316832372,213.5,0.728184314193625,643,2.22568362755279,990,2.68409066261794,2552,7.22495894909688,888,2.50996353769185,1722,4.98480243161094,-3,-4.05405405405405,-29,-39.1891891891892,82
"3684",214689,2014,1253,29,4178,31684,38916,31684,38916,3903,1487,0,3,3,0,8,5,76,1,2,45,-3,-9.375,-3,-9.375,844,2.7367055771725,2374,8.09962470146708,844,2.7367055771725,2374,8.09962470146708,1014,2.67532056355865,2712,7.49088498508452,1014,2.67532056355865,2712,7.49088498508452,1,1.16279069767442,-55,-65.4761904761905,81
"3685",214704,2014,1008,37,4087,31684,38916,31684,38916,2828,855,0,4,4,0,9,11,70,2,2,45,-2,-5.12820512820513,3,8.82352941176471,844,2.7367055771725,2374,8.09962470146708,844,2.7367055771725,2374,8.09962470146708,1014,2.67532056355865,2712,7.49088498508452,1014,2.67532056355865,2712,7.49088498508452,2,2.53164556962025,-43,-53.75,77
"3686",214731,2014,535,36,4135,29533,36267,31038,37874,1488,389,0,10,10,0,14,5,64,3,2,41,1,2.85714285714286,-2,-5.26315789473684,830,2.74761652542373,2272,7.89821316832372,213.5,0.728184314193625,643,2.22568362755279,990,2.68409066261794,2552,7.22495894909688,888,2.50996353769185,1722,4.98480243161094,-3,-4.16666666666667,-35,-49.2957746478873,73
"3687",214591,2014,1215,28,4053,31684,38916,31684,38916,4001,1186,0,3,3,0,4,3,80,2,1,35,-5,-15.1515151515152,-5,-15.1515151515152,844,2.7367055771725,2374,8.09962470146708,844,2.7367055771725,2374,8.09962470146708,1014,2.67532056355865,2712,7.49088498508452,1014,2.67532056355865,2712,7.49088498508452,-1,-1.21951219512195,-54,-65.8536585365854,83
"3688",214713,2014,1190,27,4670,31684,38916,31684,38916,3691,794,0,8,7,0,9,6,62,2,2,44,-2,-6.89655172413793,-6,-18.1818181818182,844,2.7367055771725,2374,8.09962470146708,844,2.7367055771725,2374,8.09962470146708,1014,2.67532056355865,2712,7.49088498508452,1014,2.67532056355865,2712,7.49088498508452,-1,-1.19047619047619,-54,-66.6666666666667,83
"3689",479956,2014,2121,56,3696,29533,36267,29046,29046,6245,268,0,5,4,0,7,8,72,4,2,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57
"3690",121150,2014,642,15,4400,63482,63482,63482,63482,3451,656,0,10,10,0,7,12,44,10,5,59,-5,-25,-7,-31.8181818181818,2290,3.74231925741927,4710,8.01402028176683,2290,3.74231925741927,4710,8.01402028176683,2290,3.74231925741927,4710,8.01402028176683,2290,3.74231925741927,4710,8.01402028176683,-1,-1.0752688172043,-76,-83.5164835164835,92
"3691",181534,2014,705,48,4235,17216,17216,17216,17216,2189,268,1,2,1,0,7,5,78,5,3,60,1,2.12765957446809,2,4.34782608695652,660,3.98647016187485,1684,10.8421323718774,660,3.98647016187485,1684,10.8421323718774,660,3.98647016187485,1684,10.8421323718774,660,3.98647016187485,1684,10.8421323718774,5,9.43396226415094,-15,-23.8095238095238,58
"3692",199306,2014,440,38,4512,38845,38845,39571,39571,958,216,0,1,1,0,26,3,54,9,1,64,-2,-5,-12,-24,2431,6.54550350026925,3861,10.8120974516942,1705,4.59073774905762,3135,8.77905348641837,2431,6.54550350026925,3861,10.8120974516942,1705,4.59073774905762,3135,8.77905348641837,15,21.7391304347826,-41,-51.8987341772152,66
"3693",107600,2014,420,87,4862,25999,25999,28801,28801,567,112,0,1,1,0,90,0,1,0,2,64,7,8.75,12,16,461,1.62667607621736,1167,4.22305855106029,1013,4.05427039141919,971,3.87965478663896,461,1.62667607621736,1167,4.22305855106029,1013,4.05427039141919,971,3.87965478663896,9,15,24,38.0952380952381,78
"3694",107619,2014,624,80,4680,29533,36267,13358,14715,1796,162,0,0,0,0,48,2,47,1,0,63,-1,-1.23456790123457,-4,-4.76190476190476,-227,-1.67096061832904,-7359,-35.521552348313,213.5,0.728184314193625,643,2.22568362755279,-190,-1.27474002012747,-7322,-33.2259381948541,888,2.50996353769185,1722,4.98480243161094,-2,-3.77358490566038,26,48.1481481481481,56
"3695",105428,2014,5405,70,4492,29533,36267,15242,21026,12107,1504,3,4,3,0,10,45,27,10,1,62,-4,-5.40540540540541,-7,-9.09090909090909,-262,-1.68988648090815,-272,-1.75325512440376,213.5,0.728184314193625,643,2.22568362755279,-262,-1.23074032318677,-272,-1.27711522208658,888,2.50996353769185,1722,4.98480243161094,-6,-10.5263157894737,16,29.6296296296296,55
"3696",140818,2014,595,44,4412,34426,34426,33840,33840,1286,271,1,2,2,0,10,3,75,7,2,71,2,4.76190476190476,1,2.32558139534884,1420,4.38001233806292,4620,15.8110882956879,336,0.985626283367557,1466,4.44781553398058,1420,4.38001233806292,4620,15.8110882956879,336,0.985626283367557,1466,4.44781553398058,5,6.41025641025641,-31,-41.3333333333333,73
"3697",199324,2014,725,69,4931,29533,36267,15908,22052,1475,269,0,0,0,0,29,4,62,2,2,63,18,35.2941176470588,10,16.9491525423729,-74,-0.463020898510825,-1544,-8.84712353884941,213.5,0.728184314193625,643,2.22568362755279,-74,-0.334448160535117,-1544,-6.54348194609256,888,2.50996353769185,1722,4.98480243161094,-4,-9.75609756097561,9,15,65
"3698",218520,2014,3663,71,4663,29533,36267,17514,18714,5694,1007,1,1,1,0,37,0,59,0,2,67,-6,-7.79220779220779,-4,-5.33333333333333,252,1.45985401459854,518,3.04777594728171,213.5,0.728184314193625,643,2.22568362755279,252,1.3649658758531,518,2.84677951198065,888,2.50996353769185,1722,4.98480243161094,1,1.78571428571429,11,18.3333333333333,60
"3699",233116,2014,1447,46,4109,29533,36267,17455,23293,5554,710,0,4,4,0,13,5,71,1,4,58,-2,-4.16666666666667,-5,-9.80392156862745,240,1.39413302352599,405,2.37536656891496,213.5,0.728184314193625,643,2.22568362755279,315,1.37087649055618,480,2.10406347258142,888,2.50996353769185,1722,4.98480243161094,-5,-7.8125,-12,-20.6896551724138,70
"3700",235237,2014,2039,53,4243,29533,36267,17577,22767,5927,534,1,7,6,1,11,12,50,7,9,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53
"3701",439145,2014,975,40,3691,29533,36267,17625,22815,3671,543,1,6,5,1,4,9,61,11,8,59,3,8.10810810810811,3,8.10810810810811,192,1.10135949062124,550,3.22108345534407,213.5,0.728184314193625,643,2.22568362755279,192,0.848693807187376,550,2.47024477880081,888,2.50996353769185,1722,4.98480243161094,4,8,-15,-27.2727272727273,51
"3702",443492,2014,997,63,3962,15690,21792,17088,23190,2311,434,0,1,0,0,7,2,87,1,2,62,-3,-4.54545454545455,-10,-13.6986301369863,290,1.72639599952375,-4262,-19.9625292740047,384,2.50882007056056,910,6.15696887686062,690,3.06666666666667,-5028,-17.8184137784393,784,3.73191165270373,1708,8.50428201553475,0,0,25,65.7894736842105,39
"3703",127820,2014,5787,52,4912,29533,36267,19327,28625,13947,1964,1,3,2,1,8,14,64,5,6,57,-4,-7.14285714285714,-7,-11.864406779661,547,2.91267305644302,1062,5.81439912400767,213.5,0.728184314193625,643,2.22568362755279,946,3.41775353155822,1965,7.37059264816204,888,2.50996353769185,1722,4.98480243161094,-2,-3.50877192982456,1,1.96078431372549,49
"3704",105525,2014,8753,52,4664,29533,36267,11544,17748,28070,5192,2,3,3,0,4,41,42,3,3,53,-3,-5.45454545454545,-1,-1.88679245283019,120,1.05042016806723,192,1.69133192389006,213.5,0.728184314193625,643,2.22568362755279,0,0,264,1.50995195607412,888,2.50996353769185,1722,4.98480243161094,-6,-10,-3,-5.45454545454545,58
"3705",105534,2014,1551,51,4859,29533,36267,22153,29674,1948,534,1,5,5,0,7,37,45,1,3,75,-10,-16.3934426229508,-4,-7.27272727272727,456.5,2.10402599497615,803,3.76112412177986,213.5,0.728184314193625,643,2.22568362755279,633,2.17967700836748,1456,5.15982706074137,888,2.50996353769185,1722,4.98480243161094,9,10.1123595505618,-39,-43.3333333333333,74
"3706",174570,2014,466,68,4076,29533,36267,16831,20507,1083,122,1,1,1,0,3,2,88,2,3,69,14,25.9259259259259,2,3.03030303030303,-1436,-7.86117041659824,-1436,-7.86117041659824,213.5,0.728184314193625,643,2.22568362755279,-1436,-6.54422822768081,-1436,-6.54422822768081,888,2.50996353769185,1722,4.98480243161094,14,26.4150943396226,11,19.2982456140351,48
"3707",199333,2014,4844,74,5061,29533,36267,14979,21122,8872,1589,0,1,1,0,35,3,37,22,1,61,1,1.36986301369863,4,5.71428571428571,0,0,0,0,213.5,0.728184314193625,643,2.22568362755279,0,0,0,0,888,2.50996353769185,1722,4.98480243161094,0,0,6,8.82352941176471,53
"3708",155681,2014,2367,39,4124,17860,27966,18023,28129,6270,1053,1,1,1,0,4,4,78,0,4,51,-1,-2.5,0,0,493,2.81232173416999,1085,6.40571496044397,564,3.26086956521739,1433,8.72344311194984,719,2.62313024443634,1635,6.17120857552653,790,2.90697674418605,1983,7.63191317399838,-5,-6.84931506849315,-30,-43.4782608695652,72
"3709",215415,2014,1330,69,4421,30088,30088,30088,30088,2045,832,0,1,1,0,10,1,73,10,5,43,0,0,-3,-4.16666666666667,769,2.62287253999113,807,2.75605341347632,769,2.62287253999113,807,2.75605341347632,769,2.62287253999113,807,2.75605341347632,769,2.62287253999113,807,2.75605341347632,-1,-1.49253731343284,6,9.52380952380952,64
"3710",121257,2014,157,14,4560,63750,63750,65020,65020,1076,268,0,6,6,0,4,15,50,8,9,58,2,16.6666666666667,0,0,2002,3.17687010060618,3618,5.89231621119833,2334,3.80031262211801,4484,7.56588938008302,2002,3.17687010060618,3618,5.89231621119833,2334,3.80031262211801,4484,7.56588938008302,-1,-1.0752688172043,-76,-84.4444444444444,90
"3711",198978,2014,1815,91,4562,29533,36267,28197,28197,3463,565,2,0,0,0,57,5,31,3,2,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
"3712",183080,2014,1012,29,4231,26853,34763,25653,33563,3756,751,0,2,2,0,2,3,78,11,1,52,-2,-6.45161290322581,-2,-6.45161290322581,353,1.39525691699605,415,1.6443458277201,298,1.12219920918848,1345,5.27285557472166,843,2.57640586797066,1425,4.43400336050781,788,2.31935246504783,2355,7.26672426561343,2,2.7027027027027,-45,-60.8108108108108,74
"3713",121309,2014,693,26,4368,45911,45911,48794,48794,2568,588,1,6,6,1,3,22,60,2,5,66,2,8.33333333333333,-1,-3.7037037037037,1293,2.72204795688512,2498,5.39571453257301,1318,2.95562083735115,2465,5.67370989274041,1293,2.72204795688512,2498,5.39571453257301,1318,2.95562083735115,2465,5.67370989274041,-6,-7.40740740740741,-57,-68.6746987951807,84
"3714",215442,2014,1246,41,4275,41010,41010,36690,36690,3162,635,0,1,1,0,17,4,69,0,4,56,4,10.8108108108108,2,5.12820512820513,1240,3.49788434414669,2720,8.00706505740359,1210,3.04020100502513,2930,7.69432773109244,1240,3.49788434414669,2720,8.00706505740359,1210,3.04020100502513,2930,7.69432773109244,-2,-2.66666666666667,-33,-44.5945945945946,77
